#      wavelength (Angstrom)  Normalized Flux (Dimensionless)
       4972.5952     0.974401
       4972.6284     0.957744
       4972.6616     0.968249
       4972.6947      1.02480
       4972.7279      1.12500
       4972.7611      1.11481
       4972.7943      1.02465
       4972.8274     0.976877
       4972.8606     0.986888
       4972.8938     0.992754
       4972.9270     0.973387
       4972.9601     0.962154
       4972.9933     0.957353
       4973.0265     0.967548
       4973.0597      1.00997
       4973.0928      1.01477
       4973.1260     0.992225
       4973.1592      1.01318
       4973.1924      1.00565
       4973.2255      1.00134
       4973.2587      1.01349
       4973.2919      1.00216
       4973.3251     0.978318
       4973.3583     0.957210
       4973.3914     0.976837
       4973.4246      1.02069
       4973.4578      1.04236
       4973.4910     0.945483
       4973.5242     0.959028
       4973.5573     0.976334
       4973.5905     0.997803
       4973.6237     0.981060
       4973.6569     0.975827
       4973.6901     0.994897
       4973.7232     0.965065
       4973.7564     0.976046
       4973.7896      1.02078
       4973.8228      1.04098
       4973.8560      1.02535
       4973.8891      1.02542
       4973.9223      1.02791
       4973.9555     0.977797
       4973.9887     0.959673
       4974.0219      1.03962
       4974.0551      1.08538
       4974.0882      1.03077
       4974.1214      1.00561
       4974.1546      1.05065
       4974.1878      1.06577
       4974.2210     0.960997
       4974.2542      1.00743
       4974.2874      1.02844
       4974.3205      1.04432
       4974.3537     0.985209
       4974.3869     0.985493
       4974.4201      1.01918
       4974.4533      1.00890
       4974.4865     0.983794
       4974.5197     0.999908
       4974.5528      1.00082
       4974.5860      1.00918
       4974.6192      1.02503
       4974.6524      1.03204
       4974.6856      1.01185
       4974.7188      1.03876
       4974.7520      1.00540
       4974.7851     0.966731
       4974.8183      1.00743
       4974.8515      1.02263
       4974.8847      1.02464
       4974.9179      1.05288
       4974.9511      1.02336
       4974.9843     0.992640
       4975.0175     0.999411
       4975.0507      1.00955
       4975.0839     0.998142
       4975.1170      1.00278
       4975.1502      1.00066
       4975.1834     0.999046
       4975.2166      1.01745
       4975.2498      1.00349
       4975.2830      1.00596
       4975.3162     0.974425
       4975.3494     0.966123
       4975.3826     0.932161
       4975.4158      1.02312
       4975.4490     0.987741
       4975.4822      1.04876
       4975.5153      1.01804
       4975.5485     0.970454
       4975.5817      1.00154
       4975.6149      1.01675
       4975.6481     0.992973
       4975.6813     0.964807
       4975.7145     0.975496
       4975.7477     0.992200
       4975.7809      1.00872
       4975.8141      1.03119
       4975.8473      1.03883
       4975.8805      1.03550
       4975.9137      1.00685
       4975.9469     0.966600
       4975.9801     0.942559
       4976.0133     0.919055
       4976.0465     0.970498
       4976.0797     0.955031
       4976.1129      1.04344
       4976.1461      1.04483
       4976.1792      1.00566
       4976.2124      1.03853
       4976.2456      1.02569
       4976.2788      1.00765
       4976.3120     0.962316
       4976.3452     0.994741
       4976.3784     0.968362
       4976.4116     0.956112
       4976.4448      1.00885
       4976.4780     0.995392
       4976.5112     0.972934
       4976.5444     0.975344
       4976.5776     0.984660
       4976.6108      1.04876
       4976.6440      1.06183
       4976.6772      1.07779
       4976.7104      1.03927
       4976.7436     0.997322
       4976.7768      1.02504
       4976.8100      1.03473
       4976.8432      1.01943
       4976.8764     0.997560
       4976.9096      1.03644
       4976.9428      1.01551
       4976.9761     0.958603
       4977.0093     0.991534
       4977.0425      1.02852
       4977.0757     0.970071
       4977.1089      1.00366
       4977.1421      1.01863
       4977.1753      1.05126
       4977.2085      1.01086
       4977.2417     0.983948
       4977.2749     0.980039
       4977.3081     0.999542
       4977.3413     0.993170
       4977.3745     0.915827
       4977.4077     0.981407
       4977.4409      1.07178
       4977.4741      1.07154
       4977.5073      1.06370
       4977.5405      1.02638
       4977.5737     0.992627
       4977.6069     0.998133
       4977.6402     0.989242
       4977.6734     0.996267
       4977.7066     0.971537
       4977.7398     0.977164
       4977.7730      1.03907
       4977.8062      1.03019
       4977.8394      1.05006
       4977.8726      1.05004
       4977.9058      1.04780
       4977.9390     0.971238
       4977.9722     0.942188
       4978.0054     0.950309
       4978.0387     0.992633
       4978.0719     0.992861
       4978.1051      1.00939
       4978.1383      1.03181
       4978.1715     0.986792
       4978.2047      1.04156
       4978.2379     0.999572
       4978.2711     0.979683
       4978.3043      1.02730
       4978.3376      1.01554
       4978.3708     0.993344
       4978.4040      1.00799
       4978.4372      1.01202
       4978.4704     0.987867
       4978.5036     0.986001
       4978.5368     0.976822
       4978.5700      1.01233
       4978.6033      1.04672
       4978.6365      1.00766
       4978.6697     0.980616
       4978.7029     0.983340
       4978.7361     0.956547
       4978.7693     0.950195
       4978.8025     0.985130
       4978.8358      1.02284
       4978.8690      1.03062
       4978.9022      1.00448
       4978.9354      1.01995
       4978.9686     0.990121
       4979.0018     0.970057
       4979.0351     0.972673
       4979.0683      1.02493
       4979.1015      1.05039
       4979.1347     0.995313
       4979.1679      1.01032
       4979.2011      1.05897
       4979.2344      1.08390
       4979.2676      1.01770
       4979.3008     0.989615
       4979.3340      1.00013
       4979.3672     0.947651
       4979.4004     0.943207
       4979.4337     0.963979
       4979.4669     0.930252
       4979.5001     0.932675
       4979.5333     0.974974
       4979.5665      1.01550
       4979.5998      1.02837
       4979.6330      1.01991
       4979.6662     0.995520
       4979.6994     0.966348
       4979.7326     0.972353
       4979.7659     0.999384
       4979.7991      1.00697
       4979.8323      1.00353
       4979.8655     0.993679
       4979.8988     0.931730
       4979.9320     0.944779
       4979.9652     0.986592
       4979.9984      1.07194
       4980.0316      1.00808
       4980.0649      1.02268
       4980.0981      1.00932
       4980.1313     0.986851
       4980.1645      1.00879
       4980.1978      1.04044
       4980.2310      1.03952
       4980.2642     0.982289
       4980.2974     0.985155
       4980.3307     0.969502
       4980.3639     0.954021
       4980.3971      1.04070
       4980.4303      1.09338
       4980.4636      1.06975
       4980.4968      1.02360
       4980.5300      1.01378
       4980.5632      1.01757
       4980.5965     0.974555
       4980.6297     0.931840
       4980.6629     0.947801
       4980.6962     0.990940
       4980.7294      1.03043
       4980.7626      1.07009
       4980.7958      1.11228
       4980.8291      1.06844
       4980.8623     0.977450
       4980.8955     0.976145
       4980.9288     0.993108
       4980.9620     0.992291
       4980.9952     0.960410
       4981.0284     0.953364
       4981.0617     0.968037
       4981.0949      1.04082
       4981.1281     0.973234
       4981.1614      1.00091
       4981.1946     0.936275
       4981.2278     0.985582
       4981.2611      1.01498
       4981.2943      1.03553
       4981.3275      1.03010
       4981.3608      1.05322
       4981.3940      1.04558
       4981.4272      1.02317
       4981.4605      1.01494
       4981.4937      1.01325
       4981.5269      1.00664
       4981.5602      1.01099
       4981.5934     0.993511
       4981.6266     0.952689
       4981.6599     0.962571
       4981.6931      1.00860
       4981.7263      1.00266
       4981.7596     0.971095
       4981.7928      1.02592
       4981.8260      1.08487
       4981.8593      1.02698
       4981.8925      1.06072
       4981.9257      1.03189
       4981.9590     0.942248
       4981.9922     0.998211
       4982.0254      1.03979
       4982.0587      1.02398
       4982.0919      1.01247
       4982.1251     0.959208
       4982.1584     0.921605
       4982.1916     0.978015
       4982.2249     0.953580
       4982.2581     0.953156
       4982.2913     0.963558
       4982.3246      1.00002
       4982.3578     0.966489
       4982.3911     0.947687
       4982.4243     0.983840
       4982.4575      1.06927
       4982.4908      1.03043
       4982.5240     0.966397
       4982.5573     0.974616
       4982.5905      1.01276
       4982.6237      1.00022
       4982.6570     0.945878
       4982.6902     0.969317
       4982.7235     0.974197
       4982.7567     0.936148
       4982.7899     0.972274
       4982.8232     0.970982
       4982.8564     0.977846
       4982.8897      1.02700
       4982.9229     0.984979
       4982.9561      1.00023
       4982.9894      1.04683
       4983.0226      1.04764
       4983.0559      1.05912
       4983.0891     0.983924
       4983.1224      1.03918
       4983.1556      1.05125
       4983.1889      1.05167
       4983.2221      1.02804
       4983.2553      1.05134
       4983.2886     0.969224
       4983.3218     0.938139
       4983.3551     0.920931
       4983.3883     0.951380
       4983.4216     0.952229
       4983.4548     0.977188
       4983.4881     0.986955
       4983.5213     0.960613
       4983.5546     0.982327
       4983.5878      1.01592
       4983.6210      1.02209
       4983.6543      1.04400
       4983.6875      1.03613
       4983.7208     0.990019
